Protocol Type,syn_flag_number,syn_count,Srate,Weight,Min,Max,DHCP,psh_flag_number,HTTP,Predicted Attack Category
6.0,1.0,1.0,76959.7,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,19311.482,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.64,1.36,6.8787117,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,2277.6562,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,172.15643,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,165.09227,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,141.58751,141.5,42.0,125.9,0.0,0.0,0.0,Normal
6.0,0.78,1.08,26.627108,141.5,54.0,54.47,0.0,0.0,0.0,DDoS-SYN
6.0,0.97,1.47,1.7998562,141.5,55.75,56.53,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,670.22955,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.9805505,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15529.256,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,25203.957,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.5738676,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,22357.477,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,16901.373,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,43.49231,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,23344.803,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18888.307,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,36.053596,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.84,1.19,28.045534,141.5,55.28,55.62,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,10.125361,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,7.891125,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,7.0728717,244.6,58.0,58.0,0.0,0.0,0.0,Recon-Scan
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.05,2.0,30.462006,141.5,84.0,405.8,0.0,0.76,0.0,Normal
17.0,0.0,0.0,12617.841,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19751.973,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,107.562065,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.98,1.68,45.09203,141.5,56.4,56.72,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,21.452665,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,71697.51,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,18432.928,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17817.113,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,60349.7,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,64.539955,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.4,0.4,9.784584,141.5,54.0,54.25,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,3.994404,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,104857.6,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,27206.084,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,49.361885,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
16.83,0.0,0.0,27838.041,141.5,50.0,51.4,0.0,0.0,0.0,DDoS-UDP
6.0,0.17,1.53,13.7142,141.5,66.4,72.9,0.0,0.33,0.0,Normal
17.0,0.0,0.0,14657.666,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,17052.121,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,7.049019,38.5,58.0,58.0,0.0,0.0,0.0,Recon-Scan
1.0,0.0,0.0,285.22885,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.73,1.7,33.001965,141.5,55.25,56.25,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,59.099697,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19442.807,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,24672.377,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,58661.594,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.5638203,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,13.798623,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.84,1.97,51.26004,141.5,56.88,57.7,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,88.15473,38.5,1494.0,1494.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,2.6645803,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,83.6973,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19392.6,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,30.429964,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,13129.792,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,79.51664,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,167.93605,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,163.55199,141.5,42.0,58.38,0.0,0.0,0.0,Normal
6.0,1.0,1.54,12.561852,141.5,55.12,56.28,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,18413.633,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,92.53323,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.33,13.109671,141.5,54.72,56.2,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,87381.336,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,55.82651,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,118.553604,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,22318.283,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,3.9925344,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,670.76605,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.13,1.87,7.3975697,141.5,54.1,55.6,0.0,0.0,0.0,Normal
1.0,0.0,0.0,35.707294,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29515.41,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,2.0,0.46662882,141.5,54.0,54.44,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.55730486,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16414.12,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,16565.783,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,254.92905,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.89,1.83,26.235823,141.5,56.56,57.97,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,4.5482635,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,14318.384,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,16283.115,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,19.076008,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.0022817,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21091.766,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,13341.461,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,23573.623,141.5,50.0,58.5,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,364.13104,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15182.343,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.7241205,141.5,54.0,54.0,0.0,0.0,0.0,Normal
14.49,0.0,0.0,5930.9053,141.5,50.0,69.94,0.0,0.01,0.0,DoS-UDP
1.16,0.0,0.0,179.80489,141.5,42.0,49.97,0.0,0.0,0.0,Normal
6.0,0.99,1.34,31.318758,141.5,55.38,55.6,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,5.5411177,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.32,0.0,0.0,157.26303,141.5,42.0,43.8,0.0,0.0,0.0,Normal
6.0,0.99,1.0,5.034557,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,70987.98,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,166.46588,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,24873.951,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,0.76885295,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,164482.52,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,0.24417509,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,24.400894,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,762.34894,141.5,42.0,42.0,0.0,0.0,0.0,Normal
13.18,0.0,1.25,12165.18,141.5,136.6,744.5,0.0,0.01,0.0,DDoS-UDP
17.0,0.0,0.0,91457.8,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18088.62,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,51149.348,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.98,1.59,9.852836,141.5,55.84,56.9,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.6901512,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.52,1.63,2.1650517,141.5,54.0,54.6,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,19072.506,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,22860.764,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.32,0.0,0.0,172.1544,141.5,42.0,46.2,0.0,0.0,0.0,Normal
1.0,0.0,0.0,44384.168,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.75334704,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29500.684,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.05,1.13,12.079154,141.5,56.53,78.8,0.0,0.16,0.0,Normal
17.0,0.0,0.0,25940.773,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,55.69955,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,4.029776,141.5,42.0,42.0,0.0,0.0,0.0,Normal
8.2,0.0,0.0,1.4910327,244.6,66.0,178.5,0.0,0.4,0.0,Normal
17.0,0.0,0.0,99780.7,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.67,1.02,8.4603,141.5,54.0,54.38,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,24911.299,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
5.94,0.0,0.0,0.80209655,141.5,54.8,75.1,0.0,0.08,0.0,Normal
17.0,0.0,0.0,16520.268,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,31234.596,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,27197.857,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,59.984184,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19025.297,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18479.928,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,11.514062,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.5957186,141.5,54.0,54.0,0.0,0.0,0.0,Normal
16.05,0.0,0.0,154103.44,141.5,51.2,54.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,78.62274,141.5,116.1,914.0,0.0,0.65,0.0,Normal
17.0,0.0,0.0,28436.326,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,2.2117949,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,153.16034,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16898.947,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,44620.254,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,71.98421,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,1315.3685,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15361.799,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,3.9915454,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.71,2.0,6.179211,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.11,0.6,1.95,6.9126244,141.5,54.0,61.94,0.0,0.0,0.0,Normal
6.0,1.0,1.0,2.2321775,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,41.589527,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16490.533,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.16,0.0,0.0,150.22159,141.5,42.6,53.8,0.0,0.0,0.0,Normal
15.72,0.0,0.0,26359.178,141.5,50.8,54.8,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,40920.04,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,17.08817,141.5,42.0,42.0,0.0,0.0,0.0,Normal
9.08,0.0,0.0,32.31125,141.5,89.94,881.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.11476334,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,14859.974,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,20907.812,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,106.90604,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,43464.29,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,24813.754,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.11,0.0,0.0,72.958626,141.5,54.0,57.06,0.0,0.0,0.0,Normal
1.0,0.0,0.0,99864.38,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,28756.787,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,14724.824,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,160.58519,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.9,1.79,45.32278,141.5,57.16,57.2,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,19190.676,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,8.117508,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17384.475,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.15,0.0,0.0,1438.76,141.5,42.0,303.2,0.0,0.0,0.0,Normal
6.0,0.0,1.0,33.167595,244.6,66.0,66.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20960.855,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,6.4287295,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.9875154,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,497.54187,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.6768735,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,211255.9,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,28789.654,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,157.62834,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,191287.7,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,24089.832,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.02,0.12,28.669624,141.5,154.2,418.2,0.0,0.37,0.0,Normal
6.0,0.72,0.76,14189.537,141.5,54.8,55.16,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,521.0794,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,170.84486,141.5,42.0,71.1,0.0,0.0,0.0,Normal
7.1,0.0,0.0,50.709503,38.5,54.0,143.6,0.0,0.0,0.0,Recon-Scan
6.0,0.99,0.99,86.719086,141.5,54.0,54.47,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,15801.386,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,142179.8,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.31,0.0,0.0,102.00665,141.5,42.0,47.1,0.0,0.0,0.0,Normal
1.0,0.0,0.0,164.98222,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18593.11,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,31.403528,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.11,0.65,1.86,12.924148,141.5,54.0,73.25,0.0,0.0,0.0,Normal
17.0,0.0,0.0,14743.302,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,58.403435,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,56.73687,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
7.1,0.0,0.1,1.6944013,244.6,66.0,203.8,0.0,0.4,0.0,Normal
17.0,0.0,0.0,17303.99,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.89,1.3,9.009261,141.5,54.8,55.2,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,95325.09,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,166.46849,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,28729.053,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,166.1874,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.9858463,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,429.65622,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.8,0.0,0.0,14.286362,141.5,42.72,62.6,0.0,0.08,0.0,Normal
6.0,0.04,0.08,39.12001,141.5,167.9,1295.0,0.0,0.33,0.0,Normal
6.0,0.0,0.0,116.68145,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,23523.168,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,1.3341627,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16695.547,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,28659.543,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,22749.75,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.72,2.01,11.555404,141.5,56.3,56.97,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,2.13,155.40315,141.5,74.75,227.4,0.0,0.21,0.0,Normal
1.0,0.0,0.0,62601.55,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,38.363354,141.5,42.0,42.0,0.0,0.0,0.0,Normal
16.84,0.0,0.0,15725.452,141.5,50.0,51.8,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.7486012,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,23.041195,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,153.69882,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.11,0.19,1.79,7.967344,141.5,54.6,59.97,0.0,0.0,0.0,Normal
6.0,0.0,0.0,56.851967,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26555.623,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.03,2.0,12.95437,141.5,87.94,385.2,0.0,0.53,0.0,Normal
17.0,0.0,0.0,16445.91,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,101.02085,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17768.113,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,4.0063024,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,145755.78,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.99,1.94,0.78464013,141.5,54.0,59.53,0.0,0.01,0.0,DDoS-SYN
6.0,0.0,0.0,5.6788826,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18498.79,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,156.44711,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,30.301504,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,24812.838,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.13,1.79,10.321969,141.5,56.84,75.56,0.0,0.18,0.0,Normal
6.0,1.0,1.0,24.32912,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,1.4168077,38.5,67.7,94.2,0.0,0.5,0.0,Normal
6.0,0.0,0.0,164.68422,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,382.3431,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.4,2.4778419,244.6,66.0,256.0,0.0,0.4,0.0,Normal
17.0,0.0,0.0,29373.006,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,21269.414,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.29,1.71,7.5530453,141.5,54.7,56.56,0.0,0.0,0.0,Normal
1.0,0.0,0.0,144.02798,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.05,0.0,0.02,128.8062,141.5,42.0,55.0,0.0,0.01,0.0,Normal
1.0,0.0,0.0,20815.404,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,27955.225,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,45.3751,38.5,54.0,54.0,0.0,0.0,0.0,Recon-Scan
17.0,0.0,0.0,16303.261,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.9,9.774166,141.5,58.0,58.0,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,1.0,5.4796453,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,60349.7,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.14,1.95,10.927977,141.5,60.75,76.06,0.0,0.25,0.0,Normal
17.0,0.0,0.0,18564.379,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
3.5,0.0,0.0,1.8508366,244.6,46.8,138.0,0.0,0.2,0.0,Normal
1.0,0.0,0.0,2.997819,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,4.003198,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,79.12462,141.5,262.8,1410.0,0.0,0.72,0.0,Normal
17.0,0.0,0.0,17549.9,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,20445.223,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,29.955961,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.99,1.98,0.18850322,141.5,54.0,54.38,0.0,0.0,0.0,Normal
6.0,0.0,0.0,8.225231,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,48.013096,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.22,0.0,0.0,4.104156,141.5,54.0,82.5,0.0,0.0,0.0,Normal
6.0,0.0,0.0,96.79729,141.5,54.0,54.0,0.0,0.0,0.0,Normal
16.12,0.0,0.0,22093.482,141.5,50.0,196.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,27602.852,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,1495.8289,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,4354.746,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,1.0,1.0,6.841015,244.6,58.0,58.0,0.0,0.0,0.0,Recon-Scan
6.11,0.0,0.0,80.82194,141.5,57.25,66.6,0.0,0.11,0.0,Normal
17.0,0.0,0.0,19205.084,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,24023.691,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,99864.38,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26467.238,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.15,13.381932,141.5,54.0,54.62,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,1.5429351,38.5,66.0,213.6,0.0,0.5,0.0,Normal
6.11,0.0,0.0,52.91013,141.5,54.0,62.8,0.0,0.0,0.0,Normal
1.0,0.0,0.0,59074.703,141.5,42.0,42.0,0.0,0.0,0.0,Normal
